code,num
C1072,770.7930595238093
C1128,1235.7546626984126
C1456,512.146155687514
C1840,530.1320139398646
C1332,1117.277654761905
C1563,1680.1179126984123
C1794,918.7725158730163
C1640,489.93425054112544
C1377,364.2624001762126
C2072,257.59873966495616
C1472,469.44994855386153
C1006,266.0268055555556
C1083,434.6191731601733
C1311,234.4040091575089
C2676,244.12216269841264
C2318,244.77453769841253
C1603,459.3440742753621
C2523,318.2819675198096
C2177,201.65966071428574
C2411,629.0063948412698
C2033,234.89270238095244
C1604,518.0205833333334
C2535,540.1997391774893
C1040,508.4544458874459
C2417,482.0043920662671
C1812,149.84559523809526
C2253,128.39719642857145
C1294,629.4751116522367
C1772,560.3135545288046
C2646,581.9835422077922
C1152,998.0929107142855
C2423,105.68772023809527
C1844,447.62537189440997
C1318,257.4135966843988
C1729,90.83586904761904
C1602,303.36473300310803
C1239,356.1552299391429
C1721,598.5174047226928
C1902,776.2638778027526
C1855,316.06895346320346
C2600,396.2110720390721
C1071,537.6490238095237
C2295,425.33402164502166
C1621,520.4677266923896
C1852,781.3237698412697
C2555,1105.4022519841267
C1297,427.6215303862802
C2323,638.8307024948733
C2215,418.21615265290274
C2112,354.5766150793651
C1830,766.0450496031744
C2602,297.98439602297435
C2608,1190.2932440476193
C1215,666.771867063492
C2369,649.2508948412697
C1158,278.3461726190476
C1887,532.1073914141415
C1189,251.3284222009873
C1637,473.284514113302
C1225,115.89567261904766
C2374,369.0326877325889
C2397,559.4965858585861
C1105,972.3823750000004
C1782,494.64383974358987
C1629,108.35078571428573
C1708,269.6222592842258
C2144,497.9740122892458
C1617,1090.6055588023087
C1149,618.3797397186145
C1323,442.6838089850969
C1064,664.442966269841
C1019,261.73606155140305
C2269,606.1670002550843
C1416,798.3463749999996
C1250,965.787940067973
C1741,470.951081890332
C1016,746.2267825814538
C2675,964.9244702380952
C2436,671.0045119047619
C2039,807.9503655372406
C1253,731.7417579365081
C2028,1211.1493015873011
C1166,315.67387284182684
C1135,276.2174164895936
C1216,330.21145735964814
C1593,228.4151118326118
C1826,242.4317987012986
C1827,400.7389627664003
C1564,294.204660637989
C1495,961.0362619047618
C2653,912.5752321428575
C1392,572.4674974747472
C2128,339.4904458156366
C1282,513.0392916666669
C1521,944.4285634920637
C2076,876.7407202380957
C1060,610.7499970747851
C2473,1028.498117063492
C2557,912.8129464285714
C1835,848.7013793290039
C2224,873.9208452380954
C2222,415.69686929736935
C2430,763.0501584249083
C2497,614.0231726190475
C1494,941.8034985569986
C1457,556.3153030303033
C1525,1125.1062896825395
C1712,531.8166839826841
C2267,903.2601670274171
C1623,301.20812393211077
C2131,556.878853174603
C2691,1143.6395786435792
C1147,801.2645
C1692,944.0110396825398
C1570,842.2956250000002
C1474,106.76154166666673
C1633,156.03177380952383
C2113,568.7951805555552
C2175,799.8191071428569
C2303,1290.5419563492064
C2547,581.8165407255788
C2292,739.1308075396825
C1496,609.1397069805195
C1289,407.38910351695415
C1849,683.4378293650791
C1003,287.7915555555557
C2268,485.3703710317459
C2551,672.5865795454542
C2688,84.16654166666667
C1030,35.32261904761905
C1327,96.14905952380951
C2451,510.39297474747485
C1749,518.8500714285715
C1349,306.6709950918965
C2043,279.2749623015872
C1229,275.8854474728488
C2363,396.30237500000015
C1414,512.7272361111111
C2174,493.2587043650793
C2091,127.43286309523802
C2335,731.9915687229436
C1841,74.56120238095237
C2404,104.59788095238093
C1683,287.55524247282074
C1038,371.71068800583504
C2456,246.42223867983014
C1266,479.65353571428585
C2152,36.584702380952386
C1267,511.46472552387223
C2189,274.0319361647125
