code,num
C1072,773.6
C1128,1173.78
C1456,511.36
C1840,505.22
C1332,1112.17
C1563,1463.53
C1794,884.4
C1640,461.71
C1377,368.15
C2072,244.54
C1472,420.98
C1006,204.22
C1083,442.91
C1311,276.86
C2676,177.93
C2318,251.08
C1603,471.03
C2523,311.3
C2177,202.37
C2411,629.13
C2033,197.07
C1604,502.87
C2535,523.65
C1040,433.04
C2417,476.16
C1812,119.9
C2253,128.95
C1294,607.09
C1772,554.05
C2646,595.79
C1152,950.54
C2423,147.94
C1844,467.87
C1318,276.55
C1729,83.83
C1602,272.0
C1239,411.35
C1721,638.59
C1902,815.23
C1855,293.17
C2600,410.87
C1071,510.15
C2295,440.57
C1621,577.79
C1852,804.15
C2555,1204.08
C1297,426.46
C2323,638.94
C2215,370.06
C2112,380.43
C1830,767.85
C2602,271.62
C2608,1181.5
C1215,680.54
C2369,640.61
C1158,292.7
C1887,559.68
C1189,264.85
C1637,481.15
C1225,131.25
C2374,382.58
C2397,552.08
C1105,949.36
C1782,466.14
C1629,95.16
C1708,275.05
C2144,456.64
C1617,1038.16
C1149,634.99
C1323,478.47
C1064,630.59
C1019,300.85
C2269,643.24
C1416,818.78
C1250,914.63
C1741,477.97
C1016,696.79
C2675,999.55
C2436,685.77
C2039,757.7
C1253,679.42
C2028,1142.58
C1166,305.79
C1135,274.86
C1216,328.4
C1593,254.93
C1826,255.0
C1827,402.11
C1564,277.46
C1495,953.27
C2653,901.46
C1392,570.16
C2128,322.39
C1282,506.24
C1521,961.52
C2076,952.8
C1060,624.35
C2473,1046.8
C2557,843.44
C1835,807.69
C2224,947.78
C2222,397.05
C2430,809.56
C2497,694.1
C1494,1009.62
C1457,612.29
C1525,1118.74
C1712,622.37
C2267,957.07
C1623,306.63
C2131,522.69
C2691,1171.91
C1147,811.62
C1692,951.92
C1570,866.51
C1474,110.61
C1633,149.84
C2113,602.34
C2175,910.09
C2303,1405.37
C2547,610.52
C2292,826.41
C1496,655.79
C1289,403.6
C1849,663.69
C1003,293.06
C2268,500.46
C2551,663.65
C2688,74.66
C1030,43.06
C1327,96.29
C2451,550.41
C1749,573.38
C1349,288.94
C2043,266.79
C1229,279.14
C2363,388.4
C1414,513.49
C2174,485.35
C2091,123.52
C2335,625.14
C1841,76.35
C2404,118.0
C1683,235.33
C1038,273.66
C2456,276.06
C1266,537.62
C2152,38.55
C1267,464.52
C2189,236.5
