code,num
C1072,793.8094556390281
C1128,1192.243014367015
C1456,485.86538604630124
C1840,469.7755659172316
C1332,1136.9144666179907
C1563,1732.9665949933024
C1794,846.9047759299822
C1640,497.73133780455044
C1377,329.92996940251516
C2072,261.0259827333659
C1472,440.1292019542413
C1006,278.1873854494539
C1083,369.41993073973384
C1311,193.1556190925427
C2676,504.38707426309
C2318,201.12525436283977
C1603,447.0919449977008
C2523,328.5536776654682
C2177,145.66989519994578
C2411,646.101664676582
C2033,246.3245394522734
C1604,412.19429986379976
C2535,500.36146111655654
C1040,377.51551368385225
C2417,423.9517593255121
C1812,119.65944560028848
C2253,159.57729327507315
C1294,649.7755585062546
C1772,556.7891953666219
C2646,571.2232534784943
C1152,907.3316607494189
C2423,197.83471105622564
C1844,446.78469375775086
C1318,168.6522011534677
C1729,142.63024239775922
C1602,304.38699195252474
C1239,375.1990576305068
C1721,691.4344086287049
C1902,817.9150764550255
C1855,295.0941249762328
C2600,367.9332869703961
C1071,510.6571674532315
C2295,460.99275450412307
C1621,579.3079514326328
C1852,847.3008883229088
C2555,1278.1888661736298
C1297,456.2138004446071
C2323,607.4314038689488
C2215,391.5838786550238
C2112,361.98634784802164
C1830,803.1422407383268
C2602,266.0073181875828
C2608,1153.0748568203812
C1215,665.4818343651752
C2369,584.4563493811604
C1158,284.20140515337846
C1887,623.8672054006025
C1189,239.50982781130512
C1637,495.51962566103623
C1225,237.93375932607378
C2374,360.7974911158177
C2397,625.0028237053543
C1105,974.5810562650188
C1782,452.61769089340726
C1629,243.40955839569693
C1708,243.70178398639618
C2144,478.061883217755
C1617,1003.5255904707301
C1149,583.3961589195903
C1323,481.53917496992165
C1064,727.5741289491723
C1019,260.1102852029097
C2269,600.5815225189966
C1416,837.2872199709
C1250,964.1110941471068
C1741,491.4790574745005
C1016,666.9425093476407
C2675,918.2392219406171
C2436,695.499916444176
C2039,831.7647247681713
C1253,731.3344930294547
C2028,1199.0307900964829
C1166,367.23626069244307
C1135,260.7390219576747
C1216,293.0612849238273
C1593,215.2009795035154
C1826,230.70704753839328
C1827,365.9549289850371
C1564,282.70971972115456
C1495,931.7208932234328
C2653,904.5602415608297
C1392,638.2051030113423
C2128,348.3116462562114
C1282,552.0473266896281
C1521,935.3997608847533
C2076,919.224832655021
C1060,645.29056668927
C2473,1055.0944634992698
C2557,677.6590796030412
C1835,753.4451979422274
C2224,755.9820221146832
C2222,369.47770291979606
C2430,851.261129852854
C2497,833.7518002574783
C1494,992.7318444197642
C1457,453.7925064675833
C1525,1208.4211978975468
C1712,623.6292757382639
C2267,905.0775484074575
C1623,326.70986336843634
C2131,578.8153156197628
C2691,1184.3278462599676
C1147,816.8107654048688
C1692,1007.6318916814174
C1570,771.8869376725299
C1474,103.70357059992088
C1633,173.10601126455154
C2113,583.6460023488128
C2175,875.5384503927431
C2303,1342.1506527625127
C2547,551.7322288851967
C2292,918.8967075529821
C1496,772.9572257744175
C1289,362.3302936961039
C1849,716.8132093280129
C1003,209.98091755817373
C2268,406.347721775426
C2551,768.7016642560855
C2688,92.25642654163099
C1030,99.05625546270592
C1327,22.81271193936259
C2451,627.2424784507427
C1749,493.7228212177959
C1349,265.2511824280213
C2043,216.4984178252294
C1229,386.60434193424834
C2363,367.5649944422631
C1414,477.0697820050847
C2174,360.16252151752997
C2091,131.06003302233407
C2335,474.8643390908043
C1841,92.9150052236308
C2404,88.19558078606266
C1683,180.10855300934122
C1038,313.40286179201945
C2456,224.40535421845124
C1266,441.8303285380447
C2152,38.525324068221074
C1267,397.7242864818887
C2189,98.27938341142516
