code,num
C1072,538.432983965324
C1128,1191.874199776577
C1456,357.65755524519585
C1840,412.94554494687014
C1332,1028.327260257633
C1563,1667.3591827094544
C1794,869.3185458508375
C1640,359.86193753239183
C1377,287.93350888913807
C2072,216.41604933464149
C1472,332.2453322432587
C1006,273.0504429797309
C1083,288.82468765311984
C1311,256.04696493440423
C2676,524.6023789490565
C2318,162.57377501219582
C1603,273.4121060219001
C2523,194.95854543190273
C2177,152.77367298046173
C2411,551.836683135108
C2033,223.7044082158027
C1604,351.8012037473851
C2535,323.6207507677308
C1040,375.9956209123012
C2417,291.2385035416481
C1812,171.85484958252138
C2253,134.64205997789495
C1294,425.0613326669549
C1772,388.6118485411411
C2646,304.64588948030894
C1152,894.5040188174785
C2423,114.57928345933195
C1844,292.6079725545912
C1318,164.48413430952797
C1729,48.04439637513545
C1602,213.5335439400899
C1239,285.82671007185013
C1721,419.0718927210503
C1902,635.6966411715347
C1855,295.13864097491984
C2600,333.33577132890827
C1071,342.16315402373937
C2295,344.2749397738478
C1621,287.74974403623673
C1852,614.5216209563828
C2555,1199.6905868541035
C1297,353.54295962002715
C2323,470.262515114473
C2215,314.5368690523431
C2112,310.34326331328117
C1830,630.1250936011832
C2602,249.10297679125543
C2608,945.0357004835234
C1215,457.40419456292756
C2369,404.4379324650365
C1158,230.748422805507
C1887,437.4437300659146
C1189,240.77765799790924
C1637,301.2932249175062
C1225,126.4011348304315
C2374,335.8070785635769
C2397,351.8123810658031
C1105,783.2441697886044
C1782,327.7231255846871
C1629,101.51950046539903
C1708,204.42095260748172
C2144,438.14284038017996
C1617,828.4929855487217
C1149,430.3156637826397
C1323,273.43024005078854
C1064,565.0706928625477
C1019,233.93509587624558
C2269,445.7715503774747
C1416,635.4227229727859
C1250,703.1932751155849
C1741,295.9800858797705
C1016,504.63262207667793
C2675,748.7977413727734
C2436,514.2222814047063
C2039,699.5068455619449
C1253,632.0907519278616
C2028,1063.61085215424
C1166,280.4342843370956
C1135,177.48178030195223
C1216,256.27037869437146
C1593,190.80368302318664
C1826,217.37792675533663
C1827,324.3451158258009
C1564,212.37555659178403
C1495,867.7428454156002
C2653,629.5496257540697
C1392,513.2142925121792
C2128,212.55998996399538
C1282,435.53515624805846
C1521,1057.996773167609
C2076,957.0217349766577
C1060,434.6530683870936
C2473,1071.2328761805675
C2557,530.8128884218352
C1835,732.1424053435559
C2224,529.091069650808
C2222,347.5571800377387
C2430,558.5998561692372
C2497,416.1276669728914
C1494,691.2353166830227
C1457,427.6127678245888
C1525,1170.0056627167116
C1712,463.1441186773654
C2267,863.405524562214
C1623,244.3329747902294
C2131,335.7983476119843
C2691,781.4859822692758
C1147,707.339892585936
C1692,957.7916739840688
C1570,664.4634012755869
C1474,94.79511413985249
C1633,140.75341165672972
C2113,453.4259719254564
C2175,570.0523600576403
C2303,1178.172916381923
C2547,426.70081886203553
C2292,605.4860119124589
C1496,569.2889320029177
C1289,321.97342538233204
C1849,642.8819640595024
C1003,218.00060640837071
C2268,387.7433043032745
C2551,460.8576625420558
C2688,79.24718325058817
C1030,60.79422892714887
C1327,88.99306124209978
C2451,362.27942506285086
C1749,453.2811391140874
C1349,218.8430093750896
C2043,182.76245661461687
C1229,219.18931799870458
C2363,359.45279373891634
C1414,379.4061861558262
C2174,387.0141253561978
C2091,105.88276125023228
C2335,412.970483272891
C1841,74.28537027643101
C2404,123.07061207230791
C1683,191.60668736088405
C1038,312.9561586597861
C2456,252.65514244003023
C1266,408.906059039593
C2152,81.15436170450455
C1267,254.33268574063106
C2189,216.46051595220146
