code,num
C1072,772.25
C1128,1266.32
C1456,524.34
C1840,502.41
C1332,1081.64
C1563,1544.72
C1794,921.18
C1640,479.61
C1377,380.23
C2072,248.29
C1472,454.57
C1006,311.45
C1083,409.65
C1311,255.23
C2676,309.91
C2318,239.83
C1603,408.17
C2523,323.83
C2177,182.34
C2411,624.04
C2033,173.59
C1604,531.26
C2535,528.37
C1040,486.89
C2417,458.25
C1812,128.04
C2253,128.88
C1294,604.58
C1772,528.38
C2646,534.93
C1152,973.57
C2423,147.34
C1844,403.55
C1318,264.23
C1729,88.39
C1602,281.65
C1239,417.29
C1721,620.52
C1902,802.08
C1855,316.56
C2600,413.47
C1071,500.39
C2295,464.35
C1621,554.42
C1852,793.11
C2555,1274.14
C1297,483.24
C2323,651.9
C2215,395.86
C2112,395.55
C1830,769.42
C2602,264.12
C2608,1096.59
C1215,662.09
C2369,627.81
C1158,304.05
C1887,590.39
C1189,252.24
C1637,483.89
C1225,124.84
C2374,365.36
C2397,555.83
C1105,946.05
C1782,461.95
C1629,114.02
C1708,308.97
C2144,502.05
C1617,990.62
C1149,610.35
C1323,477.78
C1064,678.96
C1019,304.16
C2269,633.29
C1416,761.39
C1250,911.06
C1741,452.18
C1016,721.7
C2675,996.17
C2436,675.23
C2039,719.91
C1253,693.04
C2028,1130.57
C1166,308.99
C1135,282.28
C1216,324.17
C1593,247.95
C1826,253.59
C1827,399.16
C1564,281.13
C1495,994.03
C2653,895.15
C1392,603.69
C2128,317.89
C1282,496.73
C1521,985.9
C2076,985.59
C1060,605.51
C2473,1057.14
C2557,837.1
C1835,770.31
C2224,899.48
C2222,369.16
C2430,808.51
C2497,638.81
C1494,998.46
C1457,588.53
C1525,1157.09
C1712,629.33
C2267,949.13
C1623,285.76
C2131,541.04
C2691,1033.74
C1147,827.39
C1692,891.2
C1570,781.69
C1474,101.38
C1633,147.12
C2113,625.86
C2175,946.37
C2303,1344.5
C2547,600.49
C2292,766.57
C1496,691.09
C1289,375.98
C1849,728.45
C1003,341.54
C2268,561.79
C2551,653.54
C2688,93.68
C1030,45.3
C1327,81.89
C2451,579.68
C1749,526.38
C1349,271.54
C2043,259.43
C1229,255.56
C2363,392.08
C1414,472.68
C2174,506.63
C2091,122.69
C2335,672.24
C1841,70.55
C2404,120.94
C1683,251.12
C1038,361.49
C2456,272.82
C1266,472.53
C2152,51.57
C1267,450.77
C2189,238.75
