code,num
C1072,681.7822825814532
C1128,1126.7115200216451
C1456,587.2703452380955
C1840,481.418609126984
C1332,1136.018011904762
C1563,1727.0113829365087
C1794,895.0075317460314
C1640,393.70328571428587
C1377,377.1587876984129
C2072,253.87496771284268
C1472,488.70616835732284
C1006,284.3922797619049
C1083,455.0014598570477
C1311,301.1827857142857
C2676,254.2750634920636
C2318,299.47407142857145
C1603,549.4017710761461
C2523,311.1833274970644
C2177,171.19162734487728
C2411,672.767369047619
C2033,187.37875595238103
C1604,468.9738759018759
C2535,502.71024966455093
C1040,506.4761845238097
C2417,458.70345881487776
C1812,140.0355023448773
C2253,133.09231385281385
C1294,606.1909384920633
C1772,538.6198778195488
C2646,546.449760534505
C1152,994.9248809523806
C2423,151.5228849206349
C1844,510.367992063492
C1318,257.690293128655
C1729,87.57708730158733
C1602,295.72898611111117
C1239,373.7417482825146
C1721,654.8321011904759
C1902,872.5587045454547
C1855,318.38845436507927
C2600,449.69200528939683
C1071,384.4787618106531
C2295,365.9417218575507
C1621,529.1421430296755
C1852,844.7935773809527
C2555,1029.815339285714
C1297,410.65676076300093
C2323,591.7898134920633
C2215,408.4390021645021
C2112,420.5537490132415
C1830,844.6935297619048
C2602,293.5470496031746
C2608,1019.5286628787877
C1215,744.5461666666669
C2369,635.0731765873011
C1158,290.96938439849635
C1887,643.4366801948053
C1189,300.25437920924105
C1637,471.80146857703045
C1225,131.6677817460318
C2374,373.7299473036182
C2397,500.3239361115938
C1105,924.975466450216
C1782,413.38945189926375
C1629,122.59383531746029
C1708,290.55477326839826
C2144,488.43569444444444
C1617,788.8611428571427
C1149,521.7443695887447
C1323,477.92871107217593
C1064,629.7745476190476
C1019,313.31875342712846
C2269,603.9420016233767
C1416,863.8339783549781
C1250,783.3310259740258
C1741,424.7149937129862
C1016,728.971161188957
C2675,1037.1614435425683
C2436,690.3080833333333
C2039,776.4074623015873
C1253,652.4327619047618
C2028,1057.812607142857
C1166,279.8719452959321
C1135,289.8693021474139
C1216,318.88915906315907
C1593,257.47654487179483
C1826,239.6587261904762
C1827,405.54024494949493
C1564,295.48811865911875
C1495,885.2291765873011
C2653,815.6222738095236
C1392,512.5196369047619
C2128,304.0149259402878
C1282,554.0626388888891
C1521,980.6837559523811
C2076,941.8229186507931
C1060,638.8329353592312
C2473,995.715738095238
C2557,770.1922619047618
C1835,845.4098492063488
C2224,850.5596666666665
C2222,360.272580988456
C2430,716.5998599624061
C2497,656.2094821428575
C1494,1000.443642857143
C1457,667.8840476190476
C1525,1154.331503787879
C1712,570.5567619047619
C2267,997.2458116883108
C1623,263.0631805555557
C2131,534.436016225924
C2691,1217.1081488095242
C1147,818.7494563492064
C1692,992.4938333333333
C1570,809.2521011904761
C1474,134.35307341269836
C1633,162.5610932539683
C2113,570.0620595238094
C2175,856.2259464285717
C2303,1484.3567175324677
C2547,606.3220540461002
C2292,791.4145178571431
C1496,672.7636476608188
C1289,437.09441340092656
C1849,664.7776587301589
C1003,372.6392155444193
C2268,538.5988075396824
C2551,651.1368075396828
C2688,99.07563095238096
C1030,41.921857142857135
C1327,102.64526190476188
C2451,516.215216061716
C1749,671.3697536075032
C1349,343.10074314182197
C2043,362.4957036396573
C1229,340.5387393539432
C2363,439.30191071428584
C1414,504.74174206349244
C2174,495.6226309523807
C2091,118.84040674603175
C2335,612.4308869047619
C1841,76.86548015873015
C2404,117.23485912698418
C1683,278.06546590032775
C1038,385.0297101292428
C2456,295.2120277777778
C1266,553.6460206766917
C2152,41.93134523809524
C1267,468.46057251082254
C2189,302.6090932539682
