code,num
C1072,536.49
C1128,1157.51
C1456,474.01
C1840,512.0
C1332,972.43
C1563,1641.84
C1794,939.1
C1640,346.61
C1377,369.76
C2072,270.1
C1472,336.48
C1006,322.81
C1083,338.07
C1311,265.86
C2676,314.99
C2318,227.34
C1603,323.56
C2523,279.34
C2177,209.18
C2411,626.62
C2033,274.98
C1604,368.09
C2535,344.0
C1040,472.91
C2417,343.75
C1812,172.86
C2253,164.59
C1294,479.69
C1772,433.91
C2646,361.34
C1152,924.19
C2423,123.16
C1844,340.96
C1318,216.79
C1729,135.77
C1602,313.99
C1239,331.96
C1721,494.96
C1902,661.88
C1855,326.6
C2600,347.16
C1071,366.96
C2295,373.97
C1621,297.09
C1852,612.6
C2555,1134.72
C1297,355.55
C2323,530.12
C2215,375.1
C2112,365.24
C1830,627.19
C2602,266.04
C2608,1009.24
C1215,563.47
C2369,474.2
C1158,248.87
C1887,462.66
C1189,306.85
C1637,345.33
C1225,126.14
C2374,363.58
C2397,324.81
C1105,858.39
C1782,379.85
C1629,125.34
C1708,282.63
C2144,530.03
C1617,877.2
C1149,493.83
C1323,333.96
C1064,625.21
C1019,255.48
C2269,525.6
C1416,648.56
C1250,782.89
C1741,342.7
C1016,547.48
C2675,833.16
C2436,515.97
C2039,764.18
C1253,624.52
C2028,1097.98
C1166,260.15
C1135,218.11
C1216,296.87
C1593,218.72
C1826,240.83
C1827,379.74
C1564,241.3
C1495,890.34
C2653,601.79
C1392,536.79
C2128,266.51
C1282,479.57
C1521,1102.34
C2076,1091.8
C1060,516.6
C2473,1063.07
C2557,585.22
C1835,854.25
C2224,552.81
C2222,388.59
C2430,545.13
C2497,436.69
C1494,622.9
C1457,464.08
C1525,1161.0
C1712,489.02
C2267,911.27
C1623,259.45
C2131,347.14
C2691,842.86
C1147,861.47
C1692,1022.93
C1570,796.48
C1474,137.01
C1633,152.08
C2113,554.18
C2175,545.87
C2303,1176.71
C2547,524.52
C2292,736.7
C1496,521.13
C1289,355.59
C1849,696.01
C1003,330.14
C2268,494.41
C2551,501.15
C2688,129.65
C1030,55.0
C1327,114.12
C2451,319.1
C1749,570.06
C1349,327.09
C2043,319.57
C1229,295.43
C2363,439.14
C1414,425.44
C2174,516.59
C2091,134.33
C2335,524.05
C1841,81.02
C2404,136.05
C1683,252.99
C1038,387.71
C2456,248.54
C1266,474.95
C2152,71.63
C1267,361.04
C2189,268.23
