code,num
C1072,715.0927174737769
C1128,1257.2087483360285
C1456,504.4763589178289
C1840,524.7401564361244
C1332,1143.2573142631823
C1563,1685.7897947889846
C1794,810.3130928163253
C1640,474.5595603492076
C1377,339.9827636184074
C2072,263.33059710036525
C1472,442.08882016443647
C1006,258.18171961188057
C1083,426.82154574566204
C1311,271.3506208472468
C2676,286.9534695558365
C2318,221.43209782689829
C1603,431.1394156037828
C2523,303.0510332119269
C2177,131.22013776657514
C2411,642.8286411271932
C2033,227.79724668889426
C1604,498.54490518485426
C2535,532.9441632997621
C1040,423.3179719568954
C2417,401.372196843142
C1812,205.56609103225165
C2253,157.8980034909583
C1294,654.6002386757975
C1772,490.20467903654196
C2646,578.3828092925112
C1152,917.2317006438177
C2423,196.4076516611526
C1844,402.9120840579916
C1318,190.1328982785687
C1729,135.3047701589747
C1602,280.2680691036218
C1239,336.73359592644874
C1721,601.5989367946954
C1902,829.9637054927485
C1855,372.04228322261895
C2600,424.262575391268
C1071,518.3102036306536
C2295,462.7766183309918
C1621,587.14971906613
C1852,848.4150702894561
C2555,1242.7353476285343
C1297,488.76872171326966
C2323,606.9438097803647
C2215,355.94976768449186
C2112,369.6991464461545
C1830,832.2854027392177
C2602,256.2808721910749
C2608,1056.5238201520528
C1215,597.7729591537728
C2369,614.225773844171
C1158,292.24337015822954
C1887,607.1909166112197
C1189,303.81616251168987
C1637,440.35214058543227
C1225,224.624686083256
C2374,322.3927582836145
C2397,625.7808596879769
C1105,953.3195642344341
C1782,473.4928574941856
C1629,207.32827387305866
C1708,238.12079638062386
C2144,526.6544842142282
C1617,968.1862709333951
C1149,547.5012093145997
C1323,438.49253563504624
C1064,690.0125319415954
C1019,248.52512404563103
C2269,650.3570657529066
C1416,825.8484795499184
C1250,907.0415525434806
C1741,490.1178082907801
C1016,659.1459684881734
C2675,933.2911339323994
C2436,737.2745426984887
C2039,816.5635483508848
C1253,771.5069697891038
C2028,1273.3049940996673
C1166,354.51260820060594
C1135,290.4369342525113
C1216,289.96542308701953
C1593,239.8154632349991
C1826,233.97737334299094
C1827,397.3314815577156
C1564,269.09471556411984
C1495,920.9830362564517
C2653,969.5128389595063
C1392,589.0177187095967
C2128,282.28284106654036
C1282,529.926538626075
C1521,1024.9824236293248
C2076,942.2598167259597
C1060,612.2393486474172
C2473,1059.7713987375105
C2557,776.9896284218463
C1835,800.7122457640468
C2224,835.68517709092
C2222,426.568311460686
C2430,833.2454144328747
C2497,717.3710698572952
C1494,1102.9500579784553
C1457,612.6547741925237
C1525,1221.5324703206766
C1712,565.5165736229732
C2267,1011.8592814311287
C1623,301.54935615788895
C2131,587.3263831949793
C2691,1186.858425615088
C1147,825.8084716458925
C1692,1005.6576785080408
C1570,727.4404225371977
C1474,159.37029437498776
C1633,187.89804830623257
C2113,545.8589468902777
C2175,954.4295363694306
C2303,1503.326703743463
C2547,564.5080807181499
C2292,706.685875217194
C1496,775.1672107902948
C1289,359.8170490617555
C1849,711.3960975868499
C1003,182.99386474309532
C2268,405.2693384100934
C2551,531.7817198557898
C2688,107.75531898776303
C1030,96.19136499718707
C1327,104.81042021725247
C2451,543.3657066935564
C1749,509.0155772375239
C1349,244.34617782151136
C2043,176.41262752670607
C1229,229.22211464657977
C2363,453.29311711966847
C1414,436.56970615147185
C2174,420.50734237535346
C2091,139.35919711629785
C2335,405.78257552860254
C1841,80.88602502956842
C2404,133.2323812794054
C1683,163.91403843900906
C1038,333.34982269032105
C2456,224.53981641551928
C1266,433.53107387325315
C2152,94.95918350455317
C1267,356.3462906996485
C2189,182.4307219988024
