code,num
C1072,676.1908313492065
C1128,1110.261078314659
C1456,551.9007420634921
C1840,480.389310515873
C1332,1126.8502251400557
C1563,1705.8149543650798
C1794,889.2081239495798
C1640,420.9700436507935
C1377,361.5861948051949
C2072,232.3143315295816
C1472,461.8142809135308
C1006,260.27200297619055
C1083,406.4501020074695
C1311,293.21020833333336
C2676,247.37421230158733
C2318,239.55425793650792
C1603,516.7940914502166
C2523,328.8453713323712
C2177,189.95899242424247
C2411,654.4380779914528
C2033,180.88626406926406
C1604,451.15676785714294
C2535,494.2779345238094
C1040,481.1929623015873
C2417,426.888274446142
C1812,135.13239339826842
C2253,133.6578475829726
C1294,612.8923769841268
C1772,546.9726190476189
C2646,596.523631222944
C1152,899.2567628384687
C2423,154.02234722222224
C1844,478.66503571428586
C1318,277.2813251563251
C1729,86.65512896825398
C1602,296.1735912698412
C1239,402.4780162337662
C1721,659.6932490079366
C1902,871.3743035714284
C1855,318.2113261183261
C2600,424.7864201007328
C1071,410.83476332695085
C2295,411.17949267399257
C1621,549.1699118867244
C1852,784.530380952381
C2555,1168.476952380952
C1297,462.80712292609337
C2323,614.3432857142858
C2215,411.7492422161172
C2112,431.79828317352593
C1830,772.4015753968255
C2602,279.0474366883117
C2608,1042.5187738095242
C1215,721.3013109668107
C2369,646.2522232142857
C1158,291.3789581529581
C1887,620.2997896825398
C1189,263.14733903742456
C1637,472.84375091779134
C1225,120.11656746031747
C2374,376.6310839947091
C2397,525.9816346292598
C1105,955.1272207792208
C1782,401.09845932539656
C1629,108.08888888888889
C1708,298.76527306027293
C2144,472.9057400793648
C1617,864.9885644257706
C1149,535.8109922438673
C1323,476.7655776515152
C1064,672.2668154761903
C1019,309.91522925685416
C2269,630.9654086815963
C1416,817.9537142857143
C1250,837.3233338744591
C1741,432.8886284116211
C1016,696.5793968253969
C2675,1065.1285694444446
C2436,676.0892896825395
C2039,737.5149236111113
C1253,666.4504553571429
C2028,1071.2172668067226
C1166,279.5361681050431
C1135,281.2975627396482
C1216,315.2266861194361
C1593,262.97680088892594
C1826,238.61893421855922
C1827,419.6967862554112
C1564,288.96660287081335
C1495,904.4986358543414
C2653,851.4585535714286
C1392,559.1390059523809
C2128,302.12625309096364
C1282,546.6402067099569
C1521,981.3809761904761
C2076,900.4864453781511
C1060,632.775413690476
C2473,1045.9948311688313
C2557,705.2983988095236
C1835,838.92390425261
C2224,897.7997678571429
C2222,368.8554826839827
C2430,770.7753749999999
C2497,672.5188511904761
C1494,1008.4727202380953
C1457,675.9018571428572
C1525,1142.5394949813258
C1712,618.1282380952381
C2267,971.2976795051354
C1623,274.4004542416647
C2131,535.4339579517705
C2691,1140.9004047619044
C1147,782.9333144257699
C1692,925.3233333333332
C1570,801.0120654761905
C1474,123.35954960317461
C1633,151.7980537518038
C2113,620.1767834249083
C2175,930.3003869047621
C2303,1443.1336818181817
C2547,614.5145770271396
C2292,736.1938933982681
C1496,693.8700734126983
C1289,449.63127243589724
C1849,693.4803779761901
C1003,376.5513493589744
C2268,558.2054682539682
C2551,614.3624682539685
C2688,100.80181349206346
C1030,41.54923809523808
C1327,94.30433333333332
C2451,530.5704623015872
C1749,674.1994285714285
C1349,353.30408943833936
C2043,365.98946245421234
C1229,341.5055257936507
C2363,437.11106746031743
C1414,510.1095909645911
C2174,521.1698650793651
C2091,123.79618452380953
C2335,605.2416309523811
C1841,77.56915873015875
C2404,122.13660119047617
C1683,270.19436703574206
C1038,418.3355595238094
C2456,294.52850613275604
C1266,585.2639868742367
C2152,44.0737380952381
C1267,475.18418849206364
C2189,285.8153511904762
