code,num
C1072,765.2384682539683
C1128,1261.812771751125
C1456,552.2264475801975
C1840,501.13344029946643
C1332,1054.0827286414565
C1563,1590.237279761905
C1794,903.8377480158728
C1640,461.72567647058844
C1377,338.46889827084675
C2072,281.88392683851237
C1472,461.64093118294744
C1006,362.62131331168837
C1083,404.5371011904764
C1311,309.6862066267066
C2676,334.97751538739044
C2318,307.9161726190478
C1603,379.1462997974249
C2523,338.19731851627904
C2177,167.38759523809523
C2411,640.6083780284041
C2033,208.5802797619048
C1604,507.9357191835941
C2535,518.1047339743592
C1040,484.34503754578765
C2417,496.2912952898551
C1812,138.25394642857142
C2253,126.41512499999997
C1294,587.8957716727718
C1772,541.1729603174604
C2646,537.0364524243874
C1152,1092.124192927171
C2423,145.85533928571425
C1844,363.3130607864358
C1318,250.06554843767347
C1729,90.86925216450216
C1602,294.43129689754693
C1239,395.7871380618529
C1721,609.0509047619048
C1902,789.8573730158728
C1855,306.6320580808081
C2600,436.0847830111067
C1071,491.60621536796526
C2295,386.63646831763015
C1621,522.5877662476411
C1852,827.127412698413
C2555,1166.7329980158736
C1297,412.401301644026
C2323,599.763458154768
C2215,398.627366161616
C2112,344.8722364718617
C1830,786.5471150793644
C2602,301.87955500201554
C2608,1169.7041591970117
C1215,680.3953522588521
C2369,636.8460932539685
C1158,279.8268234126986
C1887,581.6382559523807
C1189,286.4554038392164
C1637,462.0448930637953
C1225,137.19036580086583
C2374,365.5611484626486
C2397,555.4731949855702
C1105,933.8509880952383
C1782,474.2574007936508
C1629,124.1939166666666
C1708,290.0768058900165
C2144,510.16807445697583
C1617,966.0857797619045
C1149,579.459764265324
C1323,470.8683532470126
C1064,634.5313859649118
C1019,300.8715534410766
C2269,587.6726845256189
C1416,804.9695793650795
C1250,899.0660084033615
C1741,434.6799821428571
C1016,731.8468046398046
C2675,938.5119880952384
C2436,742.2459383394383
C2039,764.0842728696739
C1253,664.511778822055
C2028,1106.7767559523809
C1166,282.49141767954274
C1135,278.5588194444444
C1216,319.0546028430634
C1593,240.5323718503719
C1826,234.8907083333335
C1827,383.8353179181928
C1564,296.38567060863124
C1495,956.8905059523807
C2653,886.7277380952379
C1392,533.6367142857144
C2128,334.9154244103849
C1282,519.1462518315018
C1521,984.5234742063492
C2076,969.7785535714283
C1060,623.5784880952381
C2473,1034.2827956349208
C2557,862.026446428572
C1835,734.9984343434346
C2224,904.7110476190473
C2222,370.98543916051267
C2430,783.1720099206349
C2497,657.9452321428573
C1494,994.5826964285712
C1457,594.9689026251526
C1525,1124.3121586558868
C1712,563.7864244505495
C2267,846.2685657626685
C1623,271.26950756334315
C2131,567.8177281746033
C2691,1080.9943749999998
C1147,808.2556845238096
C1692,923.6318351370853
C1570,750.2786188672442
C1474,122.10505627705632
C1633,163.1241884920635
C2113,597.872921679198
C2175,882.9680416666666
C2303,1420.8971150793648
C2547,595.971554114364
C2292,770.8970357142857
C1496,683.5649940476189
C1289,396.0435494837642
C1849,706.3236181077693
C1003,304.34300198412694
C2268,526.9963928571426
C2551,690.9169603174602
C2688,86.84949999999999
C1030,46.06886904761904
C1327,89.10008333333333
C2451,582.9200912698415
C1749,554.516220238095
C1349,290.9042712842714
C2043,286.1055595238096
C1229,280.15422222222224
C2363,407.85398809523787
C1414,502.4118333333333
C2174,510.8071369047617
C2091,118.03692532467528
C2335,667.0791587301585
C1841,77.74388095238096
C2404,112.90565476190476
C1683,251.9628997252746
C1038,314.04960119047627
C2456,258.2293978313353
C1266,505.7992518315018
C2152,48.43800595238096
C1267,455.60317857142866
C2189,256.9580492424241
